MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotFrontage,LotArea,Street_Grvl,Street_Pave,Alley_Grvl,Alley_NA,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,OverallQual_1,OverallQual_10,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_6,OverallQual_7,OverallQual_8,OverallQual_9,OverallCond_1,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,OverallCond_8,OverallCond_9,YearBuilt,YearRemodAdd,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,MasVnrArea,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_NA,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_NA,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_NA,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NA,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinSF1,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NA,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_NA,Electrical_SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,TotRmsAbvGrd,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Fireplaces,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_NA,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,GarageYrBlt,GarageFinish_Fin,GarageFinish_NA,GarageFinish_RFn,GarageFinish_Unf,GarageCars,GarageArea,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_NA,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_NA,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_NA,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NA,MiscFeature_Gar2,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,HasGarage
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.09198953479630378,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.3994617259209772,-1.6887898479984347,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.9726849003236115,0,0,0,0,0,0,1,-0.2885539604701561,0.5086589670240143,-0.6050290189247881,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9587130574984473,0.8659402301688089,-0.12020053800860225,0.002923613170590347,-0.819683507644112,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,0.16372301852733265,-0.2113811531878666,0,0,1,0,0.2966616040654703,0,0,0,0,0,0,1,2.151479169410437,0,0,1,0,0,0,0,0,0,0,0,1,0,1.847947664587219,0,0,0,1,0.31161787088170967,-0.3413399644751005,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-0.11906890354288616,-1.3671862779697943,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8055631037518648,false
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.3273676299350409,0.1576124798275678,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4215552174352243,0.8783671227331232,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.16394700185917954,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.9726849003236115,0,0,0,0,0,0,1,-0.2885539604701561,0.040192163791343716,-1.0768719359330212,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.0585293068099409,0.8728126346982167,-0.12020053800860225,0.6708838474108046,-0.819683507644112,-0.24097846650905158,2.604629425177487,1.2271648985501926,0.16372301852733265,-0.2113811531878666,0,0,0,1,0.2966616040654703,0,0,0,0,0,0,1,0.6002892497367391,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.2550268661723236,1,0,0,0,0.31161787088170967,0.018801552791661857,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.3862865073080595,0.9861702899889457,-0.3592018228542566,-0.11629943710230332,2.3663048301089677,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-1.9684369798472896,-0.6142281618491033,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.163944478342048,false
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.2079477037658177,-0.23963175994183952,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.116852595807592,1.0236778946613245,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5726372892119188,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.9726849003236115,0,0,0,0,0,0,1,-0.2885539604701561,0.42718647950528893,-0.6870886566653505,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1.0518355144662237,1.0308779388745954,-0.12020053800860225,0.07143235514394566,-0.819683507644112,-0.24097846650905158,0.789470016700575,1.2271648985501926,0.16372301852733265,-0.2113811531878666,0,0,1,0,-0.31857410891121557,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.144746859955207,0,0,1,0,0.31161787088170967,0.6642499863346905,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.025058459295287036,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-1.2286897493255282,-1.3671862779697943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.28072372635218884,false
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.181457152983966,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.1566800256743223,-0.4294298246206893,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.277514687317374,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.20907843266079645,0,0,0,0,0,0,1,-0.2885539604701561,-0.21327779737802394,-0.10355345495468533,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.3327232078817273,-0.7948908644380687,-0.12020053800860225,-0.9162353416385934,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,0.16372301852733265,-0.2113811531878666,0,0,0,1,-0.31857410891121557,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1898331307191181,0,0,0,1,1.6497416693737568,1.9411153657350297,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-0.4889425188037668,1.6446461865129696,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.04735090270818088,false
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4138382167276864,-0.09185489899357324,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.79677451356233,-1.6887898479984347,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.273273948149166,0,0,0,0,0,0,1,-0.2885539604701561,-0.34227590261600566,-0.7349567786806784,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.07404971630457033,1.3218097306195242,-0.12020053800860225,1.032457763381291,-0.819683507644112,-0.24097846650905158,-1.0256893917763372,1.2271648985501926,0.16372301852733265,-0.2113811531878666,0,0,0,1,0.9118973170421563,0,0,0,0,0,0,1,0.6002892497367391,0,0,1,0,0,0,0,0,0,0,0,1,0,1.1604367603004455,0,0,0,1,0.31161787088170967,-0.36004861472272454,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.7519181992725845,-0.7042419476205181,3.878422652050077,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-0.8588161340646475,0.1387299542715876,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.6324034534806552,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4138382167276864,-0.3323053846043116,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7041643475486092,-1.6887898479984347,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.19811587855147914,0,0,0,0,0,1,0,0.30653922542044565,-0.727007093676653,-0.41355653086347616,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.4517130140072195,-0.7948908644380687,-0.12020053800860225,-1.0037742897156585,-0.819683507644112,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,0.16372301852733265,-0.2113811531878666,0,0,0,1,-0.31857410891121557,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,1,0,0,0,0,0,1.1199949424012234,0,0,0,1,-1.0265059276103374,-0.9213081221514451,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,0.5031953649576704,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-0.4889425188037668,-0.6142281618491033,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.8440869997265255,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9450391688206471,0.06443791665340667,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.10819516608657972,-0.8169252164292263,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.3623391249609793,0,0,0,0,0,0,1,-0.2885539604701561,1.0812295043083893,2.399265496132464,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.450603561488482,-0.7948908644380687,-0.12020053800860225,1.1314148351205822,1.1074306971230437,-0.24097846650905158,0.789470016700575,1.2271648985501926,0.16372301852733265,-0.2113811531878666,1,0,0,0,0.9118973170421563,0,0,0,0,0,0,1,2.151479169410437,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5133676739128938,1,0,0,0,0.31161787088170967,0.22927386807743208,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-0.8588161340646475,1.6446461865129696,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9534881006412824,false
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-0.7394682069051619,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0506337978673665,0.8783671227331232,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.32758591130830417,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.9726849003236115,0,0,0,0,0,0,1,-0.2885539604701561,1.8959543794956426,0.7922642570464529,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.6269554458695251,-0.7948908644380687,-0.12020053800860225,-0.21021469519095953,-0.819683507644112,-0.24097846650905158,0.789470016700575,-0.7613597983235935,-1.0621006073696178,-0.2113811531878666,0,0,1,0,-0.31857410891121557,0,0,0,0,0,0,1,0.6002892497367391,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.0638632241567632,0,0,1,0,0.31161787088170967,0.02347871535356786,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.42888141480926373,-0.16089515696033324,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-1.2286897493255282,-1.3671862779697943,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07446281101321615,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.33148201154293894,-0.06600647179041888,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.10819516608657972,-0.8169252164292263,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.14549561882675596,0,0,0,0,0,0,1,-0.2885539604701561,-0.48258963112047704,-0.44090974344366357,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.7466007944051785,-0.7948908644380687,-0.12020053800860225,-1.2207186392979505,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,0.16372301852733265,-0.2113811531878666,0,0,0,1,-0.9338098218879014,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,1,0,0,0,0,0,0.47292585601367193,0,0,1,0,-1.0265059276103374,-0.865182171408573,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.48863179883541563,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.121719677316215,1.7302991727615173,0.8916880703922786,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.622756310427436,false
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.7038358329732951,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.09046122773409679,0.8783671227331232,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.5726372892119188,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.6986210475906783,1,0,0,0,0,0,0,6.102498900500786,-1.2022632708692174,0.30674473374812605,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.9140830215201694,0.6964209184434174,-0.12020053800860225,1.239887009911728,1.1074306971230437,-0.24097846650905158,0.789470016700575,1.2271648985501926,0.16372301852733265,-0.2113811531878666,0,0,1,0,1.5271330300188422,0,0,0,0,0,0,1,2.151479169410437,0,0,1,0,0,0,0,1,0,0,0,0,0,0.14939131281989612,0,0,1,0,0.31161787088170967,0.21056521782980805,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.003324470308541,0.0051274735191676754,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.08765777630136364,0.25080471171799457,-0.6142281618491033,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.4201564450827284,false
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.4138382167276864,-0.35925587653318186,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0506337978673665,0.9268040467091904,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.06453585088148621,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.9726849003236115,0,0,0,0,0,0,1,-0.2885539604701561,0.4045552329723097,-0.7098830004821732,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-1.0414885748031375,1.2576672883450517,-0.12020053800860225,0.26744347801215673,-0.819683507644112,-0.24097846650905158,0.789470016700575,1.2271648985501926,0.16372301852733265,-0.2113811531878666,0,0,1,0,0.2966616040654703,0,0,0,0,0,0,1,0.6002892497367391,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9829795883583191,1,0,0,0,0.31161787088170967,-0.3553714521608185,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.6682326879339626,1.2276577525045835,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,0.25080471171799457,0.1387299542715876,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.01984929892098166,false
